Genome project,Gene stable ID,Transcript stable ID,Gene name,Gene description
brugia_malayi_prjna10729,WBGene00224151,Bm3890.1,Bm3890,"Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyldiphosphate specific)  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S632]"
brugia_malayi_prjna10729,WBGene00224152,Bm3891.1,Bm3891,"Bm3891, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A1P6C056]"
brugia_malayi_prjna10729,WBGene00224153,Bm3892a.1,Bma-yju-2,Splicing factor YJU2  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9H4]
brugia_malayi_prjna10729,WBGene00224153,Bm3892b.1,Bma-yju-2,Splicing factor YJU2  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9H4]
brugia_malayi_prjna10729,WBGene00224154,Bm3893a.1,Bma-epg-4,"BMA-EPG-4, isoform a; BMA-EPG-4, isoform b; BMA-EPG-4, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCA8]"
brugia_malayi_prjna10729,WBGene00224154,Bm3893b.1,Bma-epg-4,"BMA-EPG-4, isoform a; BMA-EPG-4, isoform b; BMA-EPG-4, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCA8]"
brugia_malayi_prjna10729,WBGene00224154,Bm3893c.1,Bma-epg-4,"BMA-EPG-4, isoform a; BMA-EPG-4, isoform b; BMA-EPG-4, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCA8]"
brugia_malayi_prjna10729,WBGene00224155,Bm3894a.1,Bm3894,Acyl carrier protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSU4]
brugia_malayi_prjna10729,WBGene00224155,Bm3894b.1,Bm3894,Acyl carrier protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSU4]
brugia_malayi_prjna10729,WBGene00224156,Bm3895a.1,Bma-rps-21,"40S ribosomal protein S21; BMA-RPS-21, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A1I9G2D2]"
brugia_malayi_prjna10729,WBGene00224156,Bm3895a.2,Bma-rps-21,"40S ribosomal protein S21; BMA-RPS-21, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A1I9G2D2]"
brugia_malayi_prjna10729,WBGene00224156,Bm3895b.1,Bma-rps-21,"40S ribosomal protein S21; BMA-RPS-21, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A1I9G2D2]"
brugia_malayi_prjna10729,WBGene00224157,Bm3896.1,Bma-mec-14,"Galactose dehydrogenase, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F2Q8]"
brugia_malayi_prjna10729,WBGene00224158,Bm3897.1,Bma-exos-9,Exosome complex component RRP45  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F6M8]
brugia_malayi_prjna10729,WBGene00224159,Bm3898a.1,Bma-mus-101,"BMA-MUS-101, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZD7]"
brugia_malayi_prjna10729,WBGene00224159,Bm3898b.1,Bma-mus-101,"BMA-MUS-101, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZD7]"
brugia_malayi_prjna10729,WBGene00224160,Bm3899a.1,Bm3899,
brugia_malayi_prjna10729,WBGene00224160,Bm3899b.1,Bm3899,
brugia_malayi_prjna10729,WBGene00224162,Bm3901.1,Bm3901,"Bm3901; Signal recognition particle 19 kDa protein, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCC0]"
brugia_malayi_prjna10729,WBGene00224163,Bm3902.1,Bm3902,Bm3902  [Source:UniProtKB/TrEMBL;Acc:A0A0I9NB21]
brugia_malayi_prjna10729,WBGene00224164,Bm3903.1,Bm3903,
brugia_malayi_prjna10729,WBGene00224165,Bm3904a.1,Bma-dnj-11,DnaJ domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KHW4]
brugia_malayi_prjna10729,WBGene00224165,Bm3904b.1,Bma-dnj-11,DnaJ domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KHW4]
brugia_malayi_prjna10729,WBGene00224166,Bm3905a.1,Bma-pha-4,BMA-PHA-4  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XZ61]
brugia_malayi_prjna10729,WBGene00224166,Bm3905b.1,Bma-pha-4,BMA-PHA-4  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XZ61]
brugia_malayi_prjna10729,WBGene00224166,Bm3905c.1,Bma-pha-4,BMA-PHA-4  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XZ61]
brugia_malayi_prjna10729,WBGene00224166,Bm3905d.1,Bma-pha-4,BMA-PHA-4  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XZ61]
brugia_malayi_prjna10729,WBGene00224167,Bm3906a.1,Bma-elp-1,
brugia_malayi_prjna10729,WBGene00224167,Bm3906b.1,Bma-elp-1,
brugia_malayi_prjna10729,WBGene00224168,Bm3907a.1,Bma-hif-1.4,"Hypoxia-induced factor 1, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FLD4]"
brugia_malayi_prjna10729,WBGene00224168,Bm3907b.1,Bma-hif-1.4,"Hypoxia-induced factor 1, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FLD4]"
brugia_malayi_prjna10729,WBGene00224169,Bm3908.1,Bm3908,Bm3908  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SA23]
brugia_malayi_prjna10729,WBGene00224171,Bm3910.1,Bm3910,BMA-SQT-2; Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9V9]
brugia_malayi_prjna10729,WBGene00224172,Bm3911.1,Bm3911,
brugia_malayi_prjna10729,WBGene00224173,Bm3912.1,Bm3912,PH domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FQ36]
brugia_malayi_prjna10729,WBGene00224174,Bm3913a.1,Bm3913,Ubiquitin carboxyl-terminal hydrolase  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XT27]
brugia_malayi_prjna10729,WBGene00224174,Bm3913b.1,Bm3913,Ubiquitin carboxyl-terminal hydrolase  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XT27]
brugia_malayi_prjna10729,WBGene00224175,Bm3914.1,Bma-mom-2,
brugia_malayi_prjna10729,WBGene00224176,Bm3915a.1,Bma-mpdu-1,Mannose-P-dolichol utilization defect 1 protein homolog  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0W4]
brugia_malayi_prjna10729,WBGene00224176,Bm3915a.2,Bma-mpdu-1,Mannose-P-dolichol utilization defect 1 protein homolog  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0W4]
brugia_malayi_prjna10729,WBGene00224176,Bm3915b.1,Bma-mpdu-1,Mannose-P-dolichol utilization defect 1 protein homolog  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0W4]
brugia_malayi_prjna10729,WBGene00224177,Bm3916.1,Bm3916,Bm3916  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQQ7]
brugia_malayi_prjna10729,WBGene00224178,Bm3917a.1,Bma-nas-39,Metalloendopeptidase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXD9]
brugia_malayi_prjna10729,WBGene00224178,Bm3917b.1,Bma-nas-39,Metalloendopeptidase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXD9]
brugia_malayi_prjna10729,WBGene00224179,Bm3918.1,Bma-twf-2,Bm3918  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCE5]
brugia_malayi_prjna10729,WBGene00224180,Bm3919.1,Bma-cutl-17,BMA-CUTL-17  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SAY8]
brugia_malayi_prjna10729,WBGene00224181,Bm3920.1,Bm3920,"Bm3920, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6C083]"
brugia_malayi_prjna10729,WBGene00224182,Bm3921a.1,Bma-che-2,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXN9]
brugia_malayi_prjna10729,WBGene00224182,Bm3921b.1,Bma-che-2,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXN9]
brugia_malayi_prjna10729,WBGene00224182,Bm3921c.1,Bma-che-2,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXN9]
brugia_malayi_prjna10729,WBGene00224183,Bm3922a.1,Bma-egl-17,BMA-EGL-17  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBX0]
brugia_malayi_prjna10729,WBGene00224183,Bm3922b.1,Bma-egl-17,BMA-EGL-17  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBX0]
brugia_malayi_prjna10729,WBGene00224185,Bm3924a.1,Bm3924,"BMA-TAG-30, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP4]"
brugia_malayi_prjna10729,WBGene00224185,Bm3924b.1,Bm3924,"BMA-TAG-30, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP4]"
brugia_malayi_prjna10729,WBGene00224185,Bm3924c.1,Bm3924,"BMA-TAG-30, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP4]"
brugia_malayi_prjna10729,WBGene00224185,Bm3924d.1,Bm3924,"BMA-TAG-30, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP4]"
brugia_malayi_prjna10729,WBGene00224186,Bm3925a.1,Bma-mob-1,"Bm3925, isoform b; Bm3925, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSY4]"
brugia_malayi_prjna10729,WBGene00224186,Bm3925b.1,Bma-mob-1,"Bm3925, isoform b; Bm3925, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSY4]"
brugia_malayi_prjna10729,WBGene00224187,Bm3926a.1,Bma-piki-1,Phosphatidylinositol-4-phosphate 3-kinase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EQG9]
brugia_malayi_prjna10729,WBGene00224187,Bm3926b.1,Bma-piki-1,Phosphatidylinositol-4-phosphate 3-kinase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EQG9]
brugia_malayi_prjna10729,WBGene00224187,Bm3926c.1,Bma-piki-1,Phosphatidylinositol-4-phosphate 3-kinase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EQG9]
brugia_malayi_prjna10729,WBGene00224189,Bm3928.1,Bma-uev-1,BMA-UEV-1  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S385]
brugia_malayi_prjna10729,WBGene00224190,Bm3929a.1,Bma-sur-2,Mediator complex subunit 23  [Source:UniProtKB/TrEMBL;Acc:A0A158PZC4]
brugia_malayi_prjna10729,WBGene00224190,Bm3929b.1,Bma-sur-2,Mediator complex subunit 23  [Source:UniProtKB/TrEMBL;Acc:A0A158PZC4]
brugia_malayi_prjna10729,WBGene00224190,Bm3929c.1,Bma-sur-2,Mediator complex subunit 23  [Source:UniProtKB/TrEMBL;Acc:A0A158PZC4]
brugia_malayi_prjna10729,WBGene00224191,Bm3930.1,Bma-rps-26,40S ribosomal protein S26  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N7T2]
brugia_malayi_prjna10729,WBGene00224192,Bm3931a.1,Bma-mtcu-1,"Bm3931, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLQ5]"
brugia_malayi_prjna10729,WBGene00224192,Bm3931b.1,Bma-mtcu-1,"Bm3931, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLQ5]"
brugia_malayi_prjna10729,WBGene00224194,Bm3933.1,Bm3933,Transmembrane protein 107  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FKB0]
brugia_malayi_prjna10729,WBGene00224195,Bm3934.1,Bma-dnj-12,"BMA-DNJ-12; DnaJ chaperonine, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCH0]"
brugia_malayi_prjna10729,WBGene00224196,Bm3935.1,Bma-mtx-1,"BMA-MTX-1; Metaxin 1 homolog, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S2R1]"
brugia_malayi_prjna10729,WBGene00224198,Bm3937a.1,Bma-add-1,BMA-ADD-2  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GD15]
brugia_malayi_prjna10729,WBGene00224198,Bm3937b.1,Bma-add-1,BMA-ADD-2  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GD15]
brugia_malayi_prjna10729,WBGene00224198,Bm3937c.1,Bma-add-1,BMA-ADD-2  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GD15]
brugia_malayi_prjna10729,WBGene00224199,Bm3938.1,Bma-tsp-14,Tetraspanin  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCH4]
brugia_malayi_prjna10729,WBGene00224200,Bm3939.1,Bm3939,Bm3939  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S1T7]
brugia_malayi_prjna10729,WBGene00224201,Bm3940.1,Bma-prx-6,"ATPase, AAA family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FLY3]"
brugia_malayi_prjna10729,WBGene00224202,Bm3941.1,Bma-unc-129,BMA-UNC-129  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S2K6]
brugia_malayi_prjna10729,WBGene00224203,Bm3942.1,Bma-flp-22,BMA-FLP-22  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S4W2]
brugia_malayi_prjna10729,WBGene00224204,Bm3943.1,Bma-sig-7,Peptidyl-prolyl cis-trans isomerase  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZJ1]
brugia_malayi_prjna10729,WBGene00224205,Bm3944.1,Bm3944,"Aminomethyltransferase, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FST7]"
brugia_malayi_prjna10729,WBGene00224206,Bm3945.1,Bm3945,Bm3945  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCI3]
brugia_malayi_prjna10729,WBGene00224207,Bm3946.1,Bm3946,Bucentaur  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCI4]
brugia_malayi_prjna10729,WBGene00224208,Bm3947.1,Bma-tlf-1,TATA box-binding protein-like 1  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N9I5]
brugia_malayi_prjna10729,WBGene00224209,Bm3948a.1,Bma-cdk-8,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZG0]
brugia_malayi_prjna10729,WBGene00224209,Bm3948b.1,Bma-cdk-8,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZG0]
brugia_malayi_prjna10729,WBGene00224210,Bm3949a.1,Bm3949,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KGQ2]
brugia_malayi_prjna10729,WBGene00224210,Bm3949b.1,Bm3949,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KGQ2]
brugia_malayi_prjna10729,WBGene00224210,Bm3949c.1,Bm3949,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KGQ2]
brugia_malayi_prjna10729,WBGene00224211,Bm3950.1,Bm3950,Bm3950  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCJ1]
brugia_malayi_prjna10729,WBGene00224212,Bm3951.1,Bm3951,Bm3951  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SR70]
brugia_malayi_prjna10729,WBGene00224213,Bm3952a.1,Bm3952,"Bm3952, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBL2]"
brugia_malayi_prjna10729,WBGene00224213,Bm3952b.1,Bm3952,"Bm3952, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBL2]"
brugia_malayi_prjna10729,WBGene00224213,Bm3952b.2,Bm3952,"Bm3952, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBL2]"
brugia_malayi_prjna10729,WBGene00224213,Bm3952c.1,Bm3952,"Bm3952, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBL2]"
brugia_malayi_prjna10729,WBGene00224214,Bm3953.1,Bm3953,Bm3953  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SAZ4]
brugia_malayi_prjna10729,WBGene00224215,Bm3954.1,Bm3954,"G protein-coupled receptor F59B2.13, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FTW9]"
brugia_malayi_prjna10729,WBGene00224216,Bm3955a.1,Bm3955,"Bm3955, isoform a; Metallophos domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S5H3]"
brugia_malayi_prjna10729,WBGene00224216,Bm3955b.1,Bm3955,"Bm3955, isoform a; Metallophos domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S5H3]"
brugia_malayi_prjna10729,WBGene00224216,Bm3955c.1,Bm3955,"Bm3955, isoform a; Metallophos domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S5H3]"
brugia_malayi_prjna10729,WBGene00224216,Bm3955d.1,Bm3955,"Bm3955, isoform a; Metallophos domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S5H3]"
brugia_malayi_prjna10729,WBGene00224217,Bm3956.1,Bma-mage-1,MAGE domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXM5]
brugia_malayi_prjna10729,WBGene00224218,Bm3957.1,Bm3957,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S5X4]
brugia_malayi_prjna10729,WBGene00224219,Bm3958a.1,Bma-sox-2,"Bm3958, isoform a; HMG box family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S245]"
brugia_malayi_prjna10729,WBGene00224219,Bm3958b.1,Bma-sox-2,"Bm3958, isoform a; HMG box family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S245]"
brugia_malayi_prjna10729,WBGene00224220,Bm3959.1,Bma-csq-1,Calsequestrin  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SQK7]
brugia_malayi_prjna10729,WBGene00224221,Bm3960a.1,Bma-slt-1,
brugia_malayi_prjna10729,WBGene00224221,Bm3960b.1,Bma-slt-1,
brugia_malayi_prjna10729,WBGene00224222,Bm3961a.1,Bm3961,"Bm3961, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A7I4NLK7]"
brugia_malayi_prjna10729,WBGene00224222,Bm3961b.1,Bm3961,"Bm3961, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A7I4NLK7]"
brugia_malayi_prjna10729,WBGene00224222,Bm3961c.1,Bm3961,"Bm3961, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A7I4NLK7]"
brugia_malayi_prjna10729,WBGene00224222,Bm3961d.1,Bm3961,"Bm3961, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A7I4NLK7]"
brugia_malayi_prjna10729,WBGene00224223,Bm3962a.1,Bm3962,"Bm3962, isoform a; Embryonic fatty acid-binding protein Bm-FAB-1; FAB1; FAB1, identical  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZN0]"
brugia_malayi_prjna10729,WBGene00224223,Bm3962b.1,Bm3962,"Bm3962, isoform a; Embryonic fatty acid-binding protein Bm-FAB-1; FAB1; FAB1, identical  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZN0]"
brugia_malayi_prjna10729,WBGene00224223,Bm3962b.2,Bm3962,"Bm3962, isoform a; Embryonic fatty acid-binding protein Bm-FAB-1; FAB1; FAB1, identical  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZN0]"
brugia_malayi_prjna10729,WBGene00224224,Bm3963a.1,Bm3963,"Bm3963, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCL5]"
brugia_malayi_prjna10729,WBGene00224224,Bm3963b.1,Bm3963,"Bm3963, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCL5]"
brugia_malayi_prjna10729,WBGene00224225,Bm3964.1,Bm3964,"Acetyltransferase, GNAT family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EV93]"
brugia_malayi_prjna10729,WBGene00224226,Bm3965a.1,Bm3965,UMP-CMP kinase  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCL7]
brugia_malayi_prjna10729,WBGene00224226,Bm3965b.1,Bm3965,UMP-CMP kinase  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCL7]
brugia_malayi_prjna10729,WBGene00224228,Bm3967a.1,Bma-arrd-6,BMA-ARRD-6  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KFN9]
brugia_malayi_prjna10729,WBGene00224228,Bm3967b.1,Bma-arrd-6,BMA-ARRD-6  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KFN9]
brugia_malayi_prjna10729,WBGene00224229,Bm3968a.1,Bm3968,"Bm3968, isoform b; DUF1768 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A158PZD5]"
brugia_malayi_prjna10729,WBGene00224229,Bm3968b.1,Bm3968,"Bm3968, isoform b; DUF1768 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A158PZD5]"
brugia_malayi_prjna10729,WBGene00224230,Bm3969a.1,Bma-xbx-6,BMA-XBX-6  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S2V2]
brugia_malayi_prjna10729,WBGene00224230,Bm3969b.1,Bma-xbx-6,BMA-XBX-6  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S2V2]
brugia_malayi_prjna10729,WBGene00224232,Bm3971.1,Bma-drap-1,CBFD_NFYB_HMF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FSX1]
brugia_malayi_prjna10729,WBGene00224233,Bm3972a.1,Bm3972,tRNA wybutosine-synthesizing protein 2 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLF6]
brugia_malayi_prjna10729,WBGene00224233,Bm3972b.1,Bm3972,tRNA wybutosine-synthesizing protein 2 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLF6]
brugia_malayi_prjna10729,WBGene00224234,Bm3973.1,Bm3973,Calcium binding EGF domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9G3F4]
brugia_malayi_prjna10729,WBGene00224235,Bm3974.1,Bma-mam-7,
brugia_malayi_prjna10729,WBGene00224237,Bm3976.1,Bma-cox-17,"Cytochrome c oxidase copper chaperone, putative  [Source:UniProtKB/TrEMBL;Acc:A8Q8T4]"
brugia_malayi_prjna10729,WBGene00224238,Bm3977a.1,Bma-mxl-2,"BMA-MXL-2, isoform b; Helix-loop-helix DNA-binding domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9Y6D5]"
brugia_malayi_prjna10729,WBGene00224238,Bm3977b.1,Bma-mxl-2,"BMA-MXL-2, isoform b; Helix-loop-helix DNA-binding domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9Y6D5]"
brugia_malayi_prjna10729,WBGene00224239,Bm3978.1,Bm3978,"Bm3978; RING zinc finger protein, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCN3]"
brugia_malayi_prjna10729,WBGene00224240,Bm3979.1,Bm3979,Bm3979  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCN4]
brugia_malayi_prjna10729,WBGene00224241,Bm3980.1,Bma-hst-3.1,BMA-HST-3.1  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SMJ3]
brugia_malayi_prjna10729,WBGene00224242,Bm3981a.1,Bma-cutl-28,BMA-CUTL-28  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S1D5]
brugia_malayi_prjna10729,WBGene00224242,Bm3981b.1,Bma-cutl-28,BMA-CUTL-28  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S1D5]
brugia_malayi_prjna10729,WBGene00224243,Bm3982a.1,Bm3982,MFS domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KIE3]
brugia_malayi_prjna10729,WBGene00224243,Bm3982b.1,Bm3982,MFS domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4KIE3]
brugia_malayi_prjna10729,WBGene00224244,Bm3983.1,Bm3983,AMP-binding enzyme family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FRA3]
brugia_malayi_prjna10729,WBGene00224245,Bm3984.1,Bma-eas-1,Bm3984  [Source:UniProtKB/TrEMBL;Acc:A0A0H5RZ30]
brugia_malayi_prjna10729,WBGene00224246,Bm3985a.1,Bma-ctsa-1.1,Carboxypeptidase  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCP1]
brugia_malayi_prjna10729,WBGene00224246,Bm3985b.1,Bma-ctsa-1.1,Carboxypeptidase  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCP1]
brugia_malayi_prjna10729,WBGene00224247,Bm3986.1,Bm3986,Bm3986  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCP3]
brugia_malayi_prjna10729,WBGene00224248,Bm3987.1,Bm3987,Bm3987  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5F5]
brugia_malayi_prjna10729,WBGene00224249,Bm3988.1,Bma-unc-6,
brugia_malayi_prjna10729,WBGene00224250,Bm3989a.1,Bma-rxr-1,"Nuclear receptor RXR, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZV1]"
brugia_malayi_prjna10729,WBGene00224250,Bm3989b.1,Bma-rxr-1,"Nuclear receptor RXR, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZV1]"
brugia_malayi_prjna10729,WBGene00224251,Bm3990.1,Bma-tbc-18,RUN and TBC1 domain-containing protein 3  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCQ0]
brugia_malayi_prjna10729,WBGene00224252,Bm3991a.1,Bm3991,Bm3991; DOMON domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBX5]
brugia_malayi_prjna10729,WBGene00224252,Bm3991b.1,Bm3991,Bm3991; DOMON domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SBX5]
brugia_malayi_prjna10729,WBGene00224253,Bm3992.1,Bma-wrk-1,BMA-WRK-1  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCQ2]
brugia_malayi_prjna10729,WBGene00224254,Bm3993.1,Bma-sulp-3,BMA-SULP-3  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCQ3]
brugia_malayi_prjna10729,WBGene00224255,Bm3994.1,Bm3994,Bm3994  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XV85]
brugia_malayi_prjna10729,WBGene00224255,Bm3994.2,Bm3994,Bm3994  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XV85]
brugia_malayi_prjna10729,WBGene00224256,Bm3995a.1,Bma-smk-1,"BMA-SMK-1, isoform c; BMA-SMK-1, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZP9]"
brugia_malayi_prjna10729,WBGene00224256,Bm3995b.1,Bma-smk-1,"BMA-SMK-1, isoform c; BMA-SMK-1, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZP9]"
brugia_malayi_prjna10729,WBGene00224256,Bm3995c.1,Bma-smk-1,"BMA-SMK-1, isoform c; BMA-SMK-1, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZP9]"
brugia_malayi_prjna10729,WBGene00224257,Bm3996.1,Bm3996,BMA-TAG-196  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XKB3]
brugia_malayi_prjna10729,WBGene00224257,Bm3996.2,Bm3996,BMA-TAG-196  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XKB3]
