bma_genome_project,bma_gene_ID,cel_gene_ID,cel_gene_name
brugia_malayi_prjna10729,WBGene00222823,WBGene00004194,prx-5
brugia_malayi_prjna10729,WBGene00222824,WBGene00007923,C34C12.4
brugia_malayi_prjna10729,WBGene00222826,,
brugia_malayi_prjna10729,WBGene00222827,WBGene00007927,C34C12.8
brugia_malayi_prjna10729,WBGene00222828,,
brugia_malayi_prjna10729,WBGene00222829,WBGene00007929,dmd-10
brugia_malayi_prjna10729,WBGene00222830,WBGene00003850,odr-3
brugia_malayi_prjna10729,WBGene00222831,WBGene00010091,ssp-35
brugia_malayi_prjna10729,WBGene00222831,WBGene00013858,ssp-34
brugia_malayi_prjna10729,WBGene00222831,WBGene00006048,ssp-31
brugia_malayi_prjna10729,WBGene00222831,WBGene00011134,ssp-33
brugia_malayi_prjna10729,WBGene00222832,WBGene00016400,C34D4.4
brugia_malayi_prjna10729,WBGene00222833,WBGene00000888,cyn-12
brugia_malayi_prjna10729,WBGene00222834,WBGene00016404,mutd-1
brugia_malayi_prjna10729,WBGene00222835,WBGene00016405,hecd-1
brugia_malayi_prjna10729,WBGene00222836,,
brugia_malayi_prjna10729,WBGene00222837,WBGene00016407,unk-1
brugia_malayi_prjna10729,WBGene00222838,WBGene00007934,C34E7.4
brugia_malayi_prjna10729,WBGene00222839,WBGene00001662,gop-3
brugia_malayi_prjna10729,WBGene00222840,WBGene00001660,gop-1
brugia_malayi_prjna10729,WBGene00222842,WBGene00016408,prmt-5
brugia_malayi_prjna10729,WBGene00222843,WBGene00000561,cnd-1
brugia_malayi_prjna10729,WBGene00222844,WBGene00016412,mrps-26
brugia_malayi_prjna10729,WBGene00222845,WBGene00004682,rsd-3
brugia_malayi_prjna10729,WBGene00222846,WBGene00044079,tag-241
brugia_malayi_prjna10729,WBGene00222848,WBGene00007938,C34F6.1
brugia_malayi_prjna10729,WBGene00222849,WBGene00002029,hst-2
brugia_malayi_prjna10729,WBGene00222850,WBGene00007944,C34F6.10
brugia_malayi_prjna10729,WBGene00222851,WBGene00007945,C34F6.11
brugia_malayi_prjna10729,WBGene00222852,WBGene00016415,ampd-1
brugia_malayi_prjna10729,WBGene00222853,WBGene00001101,dsh-1
brugia_malayi_prjna10729,WBGene00222854,WBGene00016418,hpo-27
brugia_malayi_prjna10729,WBGene00222855,,
brugia_malayi_prjna10729,WBGene00222856,WBGene00016422,noah-1
brugia_malayi_prjna10729,WBGene00222857,WBGene00004109,stam-1
brugia_malayi_prjna10729,WBGene00222858,WBGene00016423,tag-275
brugia_malayi_prjna10729,WBGene00222860,WBGene00008647,F10C2.7
brugia_malayi_prjna10729,WBGene00222861,WBGene00007948,C35A5.4
brugia_malayi_prjna10729,WBGene00222862,WBGene00007951,dmsr-8
brugia_malayi_prjna10729,WBGene00222864,WBGene00007953,hda-11
brugia_malayi_prjna10729,WBGene00222866,WBGene00000599,col-10
brugia_malayi_prjna10729,WBGene00222866,WBGene00000718,col-145
brugia_malayi_prjna10729,WBGene00222866,WBGene00000717,col-144
brugia_malayi_prjna10729,WBGene00222866,WBGene00000700,col-126
brugia_malayi_prjna10729,WBGene00222866,WBGene00000701,col-127
brugia_malayi_prjna10729,WBGene00222867,WBGene00006887,vav-1
brugia_malayi_prjna10729,WBGene00222868,WBGene00044743,crb-3
brugia_malayi_prjna10729,WBGene00222869,,
brugia_malayi_prjna10729,WBGene00222870,WBGene00007955,selt-1.1
brugia_malayi_prjna10729,WBGene00222870,WBGene00009238,selt-1.2
brugia_malayi_prjna10729,WBGene00222871,WBGene00003239,mig-2
brugia_malayi_prjna10729,WBGene00222872,WBGene00007956,trpp-9
brugia_malayi_prjna10729,WBGene00222873,WBGene00007959,C35C5.10
brugia_malayi_prjna10729,WBGene00222874,WBGene00020082,gcp-2.1
brugia_malayi_prjna10729,WBGene00222875,WBGene00016439,C35D10.1
brugia_malayi_prjna10729,WBGene00222876,WBGene00009681,gipc-2
brugia_malayi_prjna10729,WBGene00222876,WBGene00016440,gipc-1
brugia_malayi_prjna10729,WBGene00222877,WBGene00000767,coq-8
brugia_malayi_prjna10729,WBGene00222878,WBGene00016442,C35D10.5
brugia_malayi_prjna10729,WBGene00222879,WBGene00000418,ced-4
brugia_malayi_prjna10729,WBGene00222881,WBGene00000204,arx-6
brugia_malayi_prjna10729,WBGene00222882,,
brugia_malayi_prjna10729,WBGene00222883,WBGene00007965,C36A4.4
brugia_malayi_prjna10729,WBGene00222884,WBGene00007969,acs-19
brugia_malayi_prjna10729,WBGene00222886,WBGene00007972,prp-4
brugia_malayi_prjna10729,WBGene00222887,WBGene00007974,dhfr-1
brugia_malayi_prjna10729,WBGene00222888,WBGene00007979,imp-1
brugia_malayi_prjna10729,WBGene00222889,,
brugia_malayi_prjna10729,WBGene00222890,,
brugia_malayi_prjna10729,WBGene00222891,WBGene00011302,R166.2
brugia_malayi_prjna10729,WBGene00222891,WBGene00016469,C36B7.6
brugia_malayi_prjna10729,WBGene00222892,WBGene00007534,fubl-1
brugia_malayi_prjna10729,WBGene00222893,WBGene00003370,mlc-2
brugia_malayi_prjna10729,WBGene00222893,WBGene00003369,mlc-1
brugia_malayi_prjna10729,WBGene00222894,WBGene00007980,C36E8.1
brugia_malayi_prjna10729,WBGene00222895,WBGene00007981,glb-11
brugia_malayi_prjna10729,WBGene00222896,WBGene00007982,pxd-1
brugia_malayi_prjna10729,WBGene00222897,WBGene00007983,C36E8.4
brugia_malayi_prjna10729,WBGene00222898,WBGene00007984,irx-1
brugia_malayi_prjna10729,WBGene00222900,WBGene00007987,C36H8.1
brugia_malayi_prjna10729,WBGene00222901,,
brugia_malayi_prjna10729,WBGene00222902,WBGene00013520,best-21
brugia_malayi_prjna10729,WBGene00222902,WBGene00015628,best-6
brugia_malayi_prjna10729,WBGene00222902,WBGene00220250,C09B9.85
brugia_malayi_prjna10729,WBGene00222902,WBGene00007988,best-8
brugia_malayi_prjna10729,WBGene00222903,WBGene00004202,pry-1
brugia_malayi_prjna10729,WBGene00222904,,
brugia_malayi_prjna10729,WBGene00222906,WBGene00016499,txt-5
brugia_malayi_prjna10729,WBGene00222907,WBGene00016500,memo-1
brugia_malayi_prjna10729,WBGene00222908,,
brugia_malayi_prjna10729,WBGene00222909,WBGene00016505,ttr-33
brugia_malayi_prjna10729,WBGene00222910,WBGene00007993,idhb-1
brugia_malayi_prjna10729,WBGene00222911,WBGene00007994,C37E2.2
brugia_malayi_prjna10729,WBGene00222911,WBGene00304175,C37E2.10
brugia_malayi_prjna10729,WBGene00222911,WBGene00007995,C37E2.3
brugia_malayi_prjna10729,WBGene00222912,WBGene00000457,ceh-36
brugia_malayi_prjna10729,WBGene00222913,WBGene00000458,ceh-37
brugia_malayi_prjna10729,WBGene00222914,WBGene00003591,nex-4
brugia_malayi_prjna10729,WBGene00222915,WBGene00016508,C37H5.5
brugia_malayi_prjna10729,WBGene00222916,WBGene00019556,K09C6.2
brugia_malayi_prjna10729,WBGene00222916,WBGene00007791,C28A5.6
brugia_malayi_prjna10729,WBGene00222916,WBGene00016513,C38C3.4
brugia_malayi_prjna10729,WBGene00222917,WBGene00302980,F53E2.2
brugia_malayi_prjna10729,WBGene00222918,WBGene00194734,T04A6.4
brugia_malayi_prjna10729,WBGene00222918,WBGene00007308,C04G2.9
brugia_malayi_prjna10729,WBGene00222918,WBGene00013474,Y69E1A.2
brugia_malayi_prjna10729,WBGene00222918,WBGene00043743,Y59E9AL.2
brugia_malayi_prjna10729,WBGene00222918,WBGene00021993,Y59E9AL.3
brugia_malayi_prjna10729,WBGene00222919,WBGene00000225,atgp-2
brugia_malayi_prjna10729,WBGene00222920,WBGene00007999,tag-297
brugia_malayi_prjna10729,WBGene00222921,WBGene00008000,slc-17.2
brugia_malayi_prjna10729,WBGene00222922,WBGene00004343,rgr-1
brugia_malayi_prjna10729,WBGene00222924,,
brugia_malayi_prjna10729,WBGene00222925,WBGene00000193,arl-6
brugia_malayi_prjna10729,WBGene00222926,WBGene00008008,metl-5
brugia_malayi_prjna10729,WBGene00222927,WBGene00008018,tbc-8
brugia_malayi_prjna10729,WBGene00222928,WBGene00008019,C38H2.2
brugia_malayi_prjna10729,WBGene00222929,WBGene00016524,C39B5.6
brugia_malayi_prjna10729,WBGene00222930,,
brugia_malayi_prjna10729,WBGene00222931,,
brugia_malayi_prjna10729,WBGene00222932,WBGene00003377,mls-2
brugia_malayi_prjna10729,WBGene00222934,,
brugia_malayi_prjna10729,WBGene00222935,WBGene00001007,dli-1
brugia_malayi_prjna10729,WBGene00222936,WBGene00016539,madd-2
brugia_malayi_prjna10729,WBGene00222937,WBGene00016540,C39F7.5
brugia_malayi_prjna10729,WBGene00222938,WBGene00016541,C39H7.1
brugia_malayi_prjna10729,WBGene00222938,WBGene00012637,Y38H8A.3
brugia_malayi_prjna10729,WBGene00222940,WBGene00004793,shw-3
brugia_malayi_prjna10729,WBGene00222941,WBGene00000050,acr-11
brugia_malayi_prjna10729,WBGene00222943,WBGene00000770,cpb-1
brugia_malayi_prjna10729,WBGene00222944,WBGene00001242,elo-4
brugia_malayi_prjna10729,WBGene00222945,,
brugia_malayi_prjna10729,WBGene00222946,WBGene00008041,ufc-1
brugia_malayi_prjna10729,WBGene00222947,WBGene00006654,ttx-3
brugia_malayi_prjna10729,WBGene00222948,WBGene00016558,pks-1
brugia_malayi_prjna10729,WBGene00222949,WBGene00002147,ire-1
brugia_malayi_prjna10729,WBGene00222950,WBGene00006832,unc-105
brugia_malayi_prjna10729,WBGene00222951,WBGene00006739,ulp-4
brugia_malayi_prjna10729,WBGene00222952,WBGene00008052,ctns-1
brugia_malayi_prjna10729,WBGene00222953,WBGene00044049,sfxn-5
brugia_malayi_prjna10729,WBGene00222954,WBGene00001231,eif-3.H
brugia_malayi_prjna10729,WBGene00222955,WBGene00016562,C41D11.3
brugia_malayi_prjna10729,WBGene00222956,,
brugia_malayi_prjna10729,WBGene00222957,WBGene00007329,C05C10.2
brugia_malayi_prjna10729,WBGene00222957,WBGene00010989,R03D7.2
brugia_malayi_prjna10729,WBGene00222958,WBGene00000787,cps-6
brugia_malayi_prjna10729,WBGene00222959,WBGene00016567,C41D11.9
brugia_malayi_prjna10729,WBGene00222961,,
brugia_malayi_prjna10729,WBGene00222963,WBGene00004349,rgs-6
brugia_malayi_prjna10729,WBGene00222964,,
brugia_malayi_prjna10729,WBGene00222965,WBGene00016582,vps-8
brugia_malayi_prjna10729,WBGene00222966,WBGene00016588,hpo-12
brugia_malayi_prjna10729,WBGene00222967,WBGene00016590,C42C1.12
brugia_malayi_prjna10729,WBGene00222968,WBGene00016591,C42C1.13
brugia_malayi_prjna10729,WBGene00222969,WBGene00004448,rpl-34
brugia_malayi_prjna10729,WBGene00222970,WBGene00016592,erl-1
brugia_malayi_prjna10729,WBGene00222971,WBGene00018031,F35B3.4
brugia_malayi_prjna10729,WBGene00222972,WBGene00016600,ets-5
brugia_malayi_prjna10729,WBGene00222973,WBGene00000039,acn-1
brugia_malayi_prjna10729,WBGene00222974,WBGene00000149,apl-1
brugia_malayi_prjna10729,WBGene00222975,WBGene00001123,dyf-7
brugia_malayi_prjna10729,WBGene00222976,WBGene00016601,acin-1
brugia_malayi_prjna10729,WBGene00222977,WBGene00020920,set-20
brugia_malayi_prjna10729,WBGene00222977,WBGene00008062,set-32
brugia_malayi_prjna10729,WBGene00222977,WBGene00021282,set-21
brugia_malayi_prjna10729,WBGene00222977,WBGene00020006,set-15
brugia_malayi_prjna10729,WBGene00222977,WBGene00008206,set-6
brugia_malayi_prjna10729,WBGene00222977,WBGene00003040,lin-59
brugia_malayi_prjna10729,WBGene00222977,WBGene00003222,mes-4
brugia_malayi_prjna10729,WBGene00222978,WBGene00007001,tufm-2
brugia_malayi_prjna10729,WBGene00222979,WBGene00016605,C43E11.5
brugia_malayi_prjna10729,WBGene00222979,WBGene00016839,C50F2.5
brugia_malayi_prjna10729,WBGene00222980,WBGene00003516,nab-1
brugia_malayi_prjna10729,WBGene00222981,WBGene00016606,exoc-7
brugia_malayi_prjna10729,WBGene00222982,WBGene00016607,C43E11.9
brugia_malayi_prjna10729,WBGene00222983,WBGene00000382,cdc-6
brugia_malayi_prjna10729,WBGene00222984,,
brugia_malayi_prjna10729,WBGene00222985,,
brugia_malayi_prjna10729,WBGene00222987,,
brugia_malayi_prjna10729,WBGene00222989,WBGene00016610,paqr-1
brugia_malayi_prjna10729,WBGene00222990,WBGene00018160,odr-8
brugia_malayi_prjna10729,WBGene00222991,WBGene00009323,best-13
brugia_malayi_prjna10729,WBGene00222992,WBGene00016614,trpp-12
brugia_malayi_prjna10729,WBGene00222993,,
brugia_malayi_prjna10729,WBGene00222994,WBGene00016619,C43H6.6
brugia_malayi_prjna10729,WBGene00222996,WBGene00001959,hlh-15
brugia_malayi_prjna10729,WBGene00222997,WBGene00016621,arch-1
brugia_malayi_prjna10729,WBGene00222998,WBGene00016622,mafr-1
brugia_malayi_prjna10729,WBGene00222999,WBGene00016623,psmd-9
brugia_malayi_prjna10729,WBGene00223000,WBGene00016624,hrpl-1
brugia_malayi_prjna10729,WBGene00223001,WBGene00016625,aff-1
brugia_malayi_prjna10729,WBGene00223002,WBGene00016630,acer-1
brugia_malayi_prjna10729,WBGene00223003,WBGene00016632,adal-1
brugia_malayi_prjna10729,WBGene00223005,WBGene00008079,C44B9.2
brugia_malayi_prjna10729,WBGene00223006,,
brugia_malayi_prjna10729,WBGene00223007,,
brugia_malayi_prjna10729,WBGene00223008,WBGene00016633,C44B11.1
brugia_malayi_prjna10729,WBGene00223009,,
brugia_malayi_prjna10729,WBGene00223010,WBGene00003893,ost-1
brugia_malayi_prjna10729,WBGene00223011,,
brugia_malayi_prjna10729,WBGene00223012,,
brugia_malayi_prjna10729,WBGene00223013,WBGene00016641,C44C1.1
brugia_malayi_prjna10729,WBGene00223014,,
brugia_malayi_prjna10729,WBGene00223015,,
brugia_malayi_prjna10729,WBGene00223016,WBGene00007007,mak-2
brugia_malayi_prjna10729,WBGene00223017,,
brugia_malayi_prjna10729,WBGene00223018,,
brugia_malayi_prjna10729,WBGene00223019,,
brugia_malayi_prjna10729,WBGene00223021,WBGene00004310,ras-1
brugia_malayi_prjna10729,WBGene00223023,WBGene00016653,ssb-1
brugia_malayi_prjna10729,WBGene00223024,WBGene00016650,ubr-4
brugia_malayi_prjna10729,WBGene00223025,WBGene00016657,C44E12.1
brugia_malayi_prjna10729,WBGene00223026,WBGene00006671,twk-17
brugia_malayi_prjna10729,WBGene00223027,WBGene00008091,C44F1.1
brugia_malayi_prjna10729,WBGene00223028,WBGene00002267,lec-4
brugia_malayi_prjna10729,WBGene00223029,WBGene00000070,acy-3
brugia_malayi_prjna10729,WBGene00223030,WBGene00002282,let-4
brugia_malayi_prjna10729,WBGene00223031,WBGene00006366,sym-1
brugia_malayi_prjna10729,WBGene00223032,WBGene00008094,C44H4.4
brugia_malayi_prjna10729,WBGene00223033,WBGene00001325,eor-2
brugia_malayi_prjna10729,WBGene00223034,,
brugia_malayi_prjna10729,WBGene00223035,,
brugia_malayi_prjna10729,WBGene00223036,WBGene00004219,ptr-4
brugia_malayi_prjna10729,WBGene00223037,WBGene00006443,pak-2
brugia_malayi_prjna10729,WBGene00223038,,
brugia_malayi_prjna10729,WBGene00223039,WBGene00001590,lipt-1
brugia_malayi_prjna10729,WBGene00223040,WBGene00016671,C45G7.4
brugia_malayi_prjna10729,WBGene00223041,,
brugia_malayi_prjna10729,WBGene00223042,WBGene00016674,C45G9.2
brugia_malayi_prjna10729,WBGene00223043,WBGene00016676,C45G9.5
brugia_malayi_prjna10729,WBGene00223044,WBGene00016678,txbp-3
brugia_malayi_prjna10729,WBGene00223045,,
brugia_malayi_prjna10729,WBGene00223046,,
brugia_malayi_prjna10729,WBGene00223047,WBGene00000603,col-14
brugia_malayi_prjna10729,WBGene00223048,WBGene00016700,C46A5.4
brugia_malayi_prjna10729,WBGene00223049,WBGene00001827,hcf-1
brugia_malayi_prjna10729,WBGene00223050,WBGene00006941,wnk-1
brugia_malayi_prjna10729,WBGene00223051,,
brugia_malayi_prjna10729,WBGene00223052,,
brugia_malayi_prjna10729,WBGene00223053,,
brugia_malayi_prjna10729,WBGene00223055,WBGene00008117,gsr-1
brugia_malayi_prjna10729,WBGene00223056,WBGene00008119,C46F11.4
brugia_malayi_prjna10729,WBGene00223057,WBGene00008120,C46F11.5
brugia_malayi_prjna10729,WBGene00223058,WBGene00008121,C46F11.6
brugia_malayi_prjna10729,WBGene00223059,WBGene00016722,C46G7.2
brugia_malayi_prjna10729,WBGene00223060,WBGene00004112,pqn-22
brugia_malayi_prjna10729,WBGene00223061,WBGene00016725,C46H3.2
brugia_malayi_prjna10729,WBGene00223062,WBGene00002979,lfe-2
brugia_malayi_prjna10729,WBGene00223063,,
brugia_malayi_prjna10729,WBGene00223065,WBGene00017648,ddo-3
brugia_malayi_prjna10729,WBGene00223066,,
brugia_malayi_prjna10729,WBGene00223067,WBGene00008131,C47B2.2
brugia_malayi_prjna10729,WBGene00223068,WBGene00008132,gale-1
brugia_malayi_prjna10729,WBGene00223069,WBGene00008133,efsc-1
brugia_malayi_prjna10729,WBGene00223070,,
brugia_malayi_prjna10729,WBGene00223071,WBGene00000226,atl-1
brugia_malayi_prjna10729,WBGene00223072,WBGene00008136,C47D12.2
brugia_malayi_prjna10729,WBGene00223073,WBGene00008267,C53A5.9
brugia_malayi_prjna10729,WBGene00223073,WBGene00002184,kel-1
brugia_malayi_prjna10729,WBGene00223073,WBGene00008266,C53A5.6
brugia_malayi_prjna10729,WBGene00223073,WBGene00008269,C53A5.11
brugia_malayi_prjna10729,WBGene00223074,WBGene00008140,xpf-1
brugia_malayi_prjna10729,WBGene00223075,WBGene00008143,C47E8.4
brugia_malayi_prjna10729,WBGene00223076,WBGene00006836,unc-112
brugia_malayi_prjna10729,WBGene00223077,WBGene00005663,sars-1
brugia_malayi_prjna10729,WBGene00223078,WBGene00008148,C47E12.3
brugia_malayi_prjna10729,WBGene00223079,WBGene00006699,uba-1
brugia_malayi_prjna10729,WBGene00223080,WBGene00008150,mam-2
brugia_malayi_prjna10729,WBGene00223081,WBGene00008151,rrp-1
brugia_malayi_prjna10729,WBGene00223082,WBGene00009041,cut-3
brugia_malayi_prjna10729,WBGene00223082,WBGene00000851,cut-1
brugia_malayi_prjna10729,WBGene00223083,,
brugia_malayi_prjna10729,WBGene00223084,WBGene00008164,C47G2.3
brugia_malayi_prjna10729,WBGene00223085,WBGene00008165,C47G2.4
brugia_malayi_prjna10729,WBGene00223086,WBGene00001187,egl-19
brugia_malayi_prjna10729,WBGene00223087,WBGene00016739,pitr-1
brugia_malayi_prjna10729,WBGene00223088,WBGene00004401,rom-2
brugia_malayi_prjna10729,WBGene00223089,WBGene00000421,ced-7
brugia_malayi_prjna10729,WBGene00223090,,
brugia_malayi_prjna10729,WBGene00223091,WBGene00004879,smg-1
brugia_malayi_prjna10729,WBGene00223092,WBGene00016744,bbs-9
brugia_malayi_prjna10729,WBGene00223093,,
brugia_malayi_prjna10729,WBGene00223094,,
brugia_malayi_prjna10729,WBGene00223095,WBGene00000501,cho-1
brugia_malayi_prjna10729,WBGene00223096,WBGene00003605,nhr-6
brugia_malayi_prjna10729,WBGene00223097,WBGene00004213,ptp-1
brugia_malayi_prjna10729,WBGene00223098,WBGene00016749,C48E7.1
brugia_malayi_prjna10729,WBGene00223099,WBGene00016750,let-611
brugia_malayi_prjna10729,WBGene00223100,WBGene00000583,cof-2
brugia_malayi_prjna10729,WBGene00223102,WBGene00016753,oac-9
brugia_malayi_prjna10729,WBGene00223104,WBGene00008191,C49A1.10
brugia_malayi_prjna10729,WBGene00223105,,
brugia_malayi_prjna10729,WBGene00223106,WBGene00020072,R13H9.6
brugia_malayi_prjna10729,WBGene00223106,WBGene00018123,F36H12.9
brugia_malayi_prjna10729,WBGene00223108,WBGene00021227,mct-1
brugia_malayi_prjna10729,WBGene00223108,WBGene00015273,mct-2
brugia_malayi_prjna10729,WBGene00223109,WBGene00008215,C49F8.3
brugia_malayi_prjna10729,WBGene00223110,WBGene00003827,ntl-4
brugia_malayi_prjna10729,WBGene00223111,WBGene00016792,C49H3.6
brugia_malayi_prjna10729,WBGene00223112,,
brugia_malayi_prjna10729,WBGene00223113,WBGene00002080,xpo-3
brugia_malayi_prjna10729,WBGene00223114,WBGene00004471,rps-2
brugia_malayi_prjna10729,WBGene00223115,,
brugia_malayi_prjna10729,WBGene00223116,,
brugia_malayi_prjna10729,WBGene00223117,WBGene00008225,nuaf-1
brugia_malayi_prjna10729,WBGene00223118,WBGene00008228,C50B8.6
brugia_malayi_prjna10729,WBGene00223119,,
brugia_malayi_prjna10729,WBGene00223120,WBGene00086546,cil-1
brugia_malayi_prjna10729,WBGene00223121,,
brugia_malayi_prjna10729,WBGene00223122,WBGene00006772,unc-36
brugia_malayi_prjna10729,WBGene00223123,WBGene00016806,C50D2.2
brugia_malayi_prjna10729,WBGene00223124,WBGene00016808,C50D2.5
brugia_malayi_prjna10729,WBGene00223125,,
brugia_malayi_prjna10729,WBGene00223126,WBGene00016810,C50D2.7
brugia_malayi_prjna10729,WBGene00223127,WBGene00016812,C50D2.9
brugia_malayi_prjna10729,WBGene00223128,WBGene00016816,C50E3.5
brugia_malayi_prjna10729,WBGene00223129,WBGene00007388,folt-1
brugia_malayi_prjna10729,WBGene00223130,,
brugia_malayi_prjna10729,WBGene00223131,,
brugia_malayi_prjna10729,WBGene00223132,WBGene00001429,fkb-4
brugia_malayi_prjna10729,WBGene00223132,WBGene00001430,fkb-5
brugia_malayi_prjna10729,WBGene00223133,WBGene00016841,magu-3
brugia_malayi_prjna10729,WBGene00223134,WBGene00008232,C50F4.4
brugia_malayi_prjna10729,WBGene00223135,WBGene00001926,his-52
brugia_malayi_prjna10729,WBGene00223135,WBGene00001903,his-29
brugia_malayi_prjna10729,WBGene00223135,WBGene00001894,his-20
brugia_malayi_prjna10729,WBGene00223135,WBGene00001889,his-15
brugia_malayi_prjna10729,WBGene00223135,WBGene00001896,his-22
brugia_malayi_prjna10729,WBGene00223135,WBGene00001936,his-62
brugia_malayi_prjna10729,WBGene00223135,WBGene00001885,his-11
brugia_malayi_prjna10729,WBGene00223135,WBGene00001928,his-54
brugia_malayi_prjna10729,WBGene00223135,WBGene00001932,his-58
brugia_malayi_prjna10729,WBGene00223135,WBGene00001882,his-8
brugia_malayi_prjna10729,WBGene00223135,WBGene00001918,his-44
brugia_malayi_prjna10729,WBGene00223135,WBGene00001878,his-4
brugia_malayi_prjna10729,WBGene00223135,WBGene00001915,his-41
brugia_malayi_prjna10729,WBGene00223135,WBGene00001922,his-48
brugia_malayi_prjna10729,WBGene00223135,WBGene00001940,his-66
brugia_malayi_prjna10729,WBGene00223135,WBGene00001913,his-39
brugia_malayi_prjna10729,WBGene00223135,WBGene00001908,his-34
brugia_malayi_prjna10729,WBGene00223136,WBGene00016809,C50D2.6
brugia_malayi_prjna10729,WBGene00223137,WBGene00008236,C50F4.12
brugia_malayi_prjna10729,WBGene00223138,WBGene00001890,his-16
